vehicle_id,date,mileage_km,cumulative_mileage_km,engine_hours,load_percentage,route_severity_score,route_severity_label,fault_count,fault_severity_score,operating_stress_index,days_since_last_service,last_service_mileage_km,service_type_last,breakdown_occurred,breakdown_type,data_quality_flag,scenario_tag
VH-026,2024-08-22,111.5,66888.35,14.53,59.12,3.52,Medium,1.0,5.94,4.98,13.0,64657.77,MINOR,0,,,NORMAL
VH-026,2024-08-23,209.75,67098.1,15.09,38.97,7.62,High,1.0,4.54,4.23,14.0,64657.77,MINOR,0,,,NORMAL
VH-026,2024-08-24,134.93,67233.03,16.94,74.33,4.33,Medium,0.0,0.0,5.77,15.0,64657.77,MINOR,0,,,NORMAL
VH-026,2024-08-25,177.22,67410.26,11.98,62.72,3.82,Medium,3.0,3.51,5.81,16.0,64657.77,MINOR,0,,,NORMAL
VH-026,2024-08-26,169.73,67579.99,17.29,48.86,5.18,Medium,,4.49,7.55,17.0,64657.77,MINOR,0,,MISSING_FAULT_INFO,NORMAL
VH-026,2024-08-27,136.96,67716.95,12.42,52.82,3.1,Low,0.0,0.0,3.16,18.0,64657.77,MINOR,0,,,NORMAL
VH-026,2024-08-28,238.28,67955.23,12.01,60.68,1.39,Low,1.0,0.0,1.6,19.0,64657.77,MINOR,0,,,NORMAL
VH-026,2024-08-29,271.02,68226.26,,57.79,5.39,Medium,,1.77,4.48,20.0,64657.77,MINOR,0,,"MISSING_ENGINE_HOURS,MISSING_FAULT_INFO",NORMAL
VH-026,2024-08-30,170.64,68396.89,16.87,95.39,5.67,Medium,0.0,0.0,5.48,21.0,64657.77,MINOR,0,,,NORMAL
VH-026,2024-08-31,164.94,68561.83,15.54,67.02,4.07,Medium,1.0,4.01,3.53,22.0,64657.77,MINOR,0,,,NORMAL
VH-026,2024-09-01,141.48,68703.31,14.94,65.73,4.14,Medium,1.0,5.8,7.63,23.0,64657.77,MINOR,0,,,NORMAL
VH-026,2024-09-02,164.88,68868.19,10.49,60.9,3.33,Medium,3.0,5.24,8.35,24.0,64657.77,MINOR,1,DRIVETRAIN,,NORMAL
VH-026,2024-09-03,213.06,69081.24,16.21,92.99,5.44,Medium,2.0,6.2,4.51,25.0,64657.77,MINOR,0,,,NORMAL
VH-026,2024-09-04,174.1,69255.35,17.59,80.44,5.17,Medium,,5.11,4.42,26.0,64657.77,MINOR,0,,MISSING_FAULT_INFO,NORMAL
VH-026,2024-09-05,209.55,69464.9,12.3,72.84,4.99,Medium,0.0,0.0,4.84,27.0,64657.77,MINOR,0,,,NORMAL
VH-026,2024-09-06,199.11,69664.01,20.19,54.53,6.44,Medium,0.0,0.0,8.54,28.0,64657.77,MINOR,0,,,NORMAL
VH-026,2024-09-07,243.52,69907.52,12.86,48.98,4.02,Medium,0.0,0.0,4.43,29.0,64657.77,MINOR,0,,,NORMAL
VH-026,2024-09-08,182.23,70089.76,10.84,39.94,7.15,High,0.0,0.0,3.32,30.0,70089.76,MINOR,0,,,NORMAL
VH-026,2024-09-09,181.96,70271.72,16.49,52.17,2.91,Low,0.0,0.0,5.13,1.0,70089.76,MINOR,0,,,NORMAL
VH-026,2024-09-10,139.93,70411.65,14.97,51.24,4.89,Medium,0.0,0.0,8.49,2.0,70089.76,MINOR,0,,,NORMAL
VH-026,2024-09-11,204.2,70615.85,14.04,,2.37,Low,0.0,0.0,4.08,3.0,70089.76,MINOR,0,,MISSING_LOAD,NORMAL
VH-026,2024-09-12,179.26,70795.1,19.09,62.12,5.66,Medium,0.0,0.0,7.0,4.0,70089.76,MINOR,0,,,NORMAL
VH-026,2024-09-13,185.94,70981.05,11.79,53.2,3.92,Medium,1.0,6.32,4.66,5.0,70089.76,MINOR,0,,,NORMAL
VH-026,2024-09-14,92.86,71073.9,12.74,61.24,4.61,Medium,0.0,0.0,5.01,6.0,70089.76,MINOR,0,,,NORMAL
VH-026,2024-09-15,148.66,71222.56,16.19,70.59,10.0,Extreme,0.0,0.0,5.97,7.0,70089.76,MINOR,0,,,NORMAL
VH-026,2024-09-16,142.29,71364.86,13.07,75.11,2.68,Low,1.0,6.15,7.0,8.0,70089.76,MINOR,0,,,NORMAL
VH-026,2024-09-17,179.93,71544.78,12.75,49.77,2.6,Low,0.0,0.0,2.87,9.0,70089.76,MINOR,0,,,NORMAL
VH-026,2024-09-18,109.97,71654.75,17.96,,4.96,Medium,2.0,5.64,6.89,10.0,70089.76,MINOR,0,,MISSING_LOAD,NORMAL
VH-026,2024-09-19,182.63,71837.38,15.13,61.02,0.39,Low,0.0,0.0,4.68,11.0,70089.76,MINOR,0,,,NORMAL
VH-026,2024-09-20,164.98,72002.36,16.77,54.61,3.71,Medium,1.0,4.56,3.63,12.0,70089.76,MINOR,0,,,NORMAL
VH-026,2024-09-21,166.59,72168.94,11.07,55.41,3.15,Low,2.0,2.96,2.6,13.0,70089.76,MINOR,0,,,NORMAL
VH-026,2024-09-22,189.97,72358.92,12.7,58.41,1.69,Low,2.0,1.43,2.87,14.0,70089.76,MINOR,0,,,NORMAL
VH-026,2024-09-23,169.44,72528.36,12.66,53.99,6.69,High,0.0,0.0,4.72,15.0,70089.76,MINOR,0,,,NORMAL
VH-026,2024-09-24,135.21,72663.57,12.27,66.9,6.84,High,0.0,0.0,8.98,16.0,70089.76,MINOR,1,ENGINE,,NORMAL
VH-026,2024-09-25,146.89,72810.46,13.0,84.14,2.99,Low,0.0,0.0,5.68,17.0,70089.76,MINOR,0,,,NORMAL
VH-026,2024-09-26,161.55,72972.01,15.94,66.44,3.17,Low,0.0,0.0,3.1,18.0,70089.76,MINOR,0,,,NORMAL
VH-026,2024-09-27,216.13,73188.14,14.41,68.08,3.51,Medium,1.0,4.85,3.85,19.0,70089.76,MINOR,0,,,NORMAL
VH-026,2024-09-28,123.59,73311.73,14.54,80.05,4.39,Medium,1.0,2.48,6.21,20.0,70089.76,MINOR,0,,,NORMAL
VH-026,2024-09-29,234.71,73546.44,17.66,58.48,6.09,Medium,1.0,4.33,4.89,21.0,70089.76,MINOR,0,,,NORMAL
VH-026,2024-09-30,170.64,73717.09,14.55,91.47,2.44,Low,1.0,3.52,3.9,22.0,70089.76,MINOR,0,,,NORMAL
VH-026,2024-10-01,189.77,73906.86,17.49,64.58,0.5,Low,0.0,0.0,4.43,23.0,70089.76,MINOR,0,,,NORMAL
VH-026,2024-10-02,148.3,74055.16,14.1,54.7,5.05,Medium,0.0,0.0,4.03,24.0,70089.76,MINOR,1,ENGINE,,NORMAL
VH-026,2024-10-03,130.32,74185.48,14.35,,1.79,Low,0.0,0.0,2.41,25.0,74185.48,EMERGENCY,0,,MISSING_LOAD,NORMAL
VH-026,2024-10-04,182.64,74368.11,18.04,42.63,4.41,Medium,0.0,0.0,8.52,1.0,74185.48,EMERGENCY,0,,,NORMAL
VH-026,2024-10-05,130.88,74499.0,17.92,71.64,7.36,High,0.0,0.0,3.59,2.0,74185.48,EMERGENCY,0,,,NORMAL
VH-026,2024-10-06,176.14,74675.14,14.19,39.9,3.45,Medium,0.0,0.0,3.4,3.0,74185.48,EMERGENCY,1,BRAKE,,NORMAL
VH-026,2024-10-07,203.35,74878.48,15.9,69.99,8.19,High,0.0,0.0,8.41,4.0,74185.48,EMERGENCY,0,,,NORMAL
VH-026,2024-10-08,144.92,75023.4,13.03,58.56,1.74,Low,1.0,1.85,5.39,5.0,74185.48,EMERGENCY,0,,,NORMAL
VH-026,2024-10-09,148.25,75171.66,11.64,73.39,8.05,High,0.0,0.0,4.23,6.0,74185.48,EMERGENCY,0,,,NORMAL
VH-026,2024-10-10,155.39,75327.04,12.56,50.85,2.44,Low,1.0,3.83,3.61,7.0,74185.48,EMERGENCY,0,,,NORMAL
VH-026,2024-10-11,179.05,75506.1,17.13,58.82,6.15,Medium,1.0,5.32,4.32,8.0,74185.48,EMERGENCY,0,,,NORMAL
VH-026,2024-10-12,163.17,75669.27,,,4.5,Medium,1.0,5.97,5.39,9.0,74185.48,EMERGENCY,0,,"MISSING_LOAD,MISSING_ENGINE_HOURS",NORMAL
VH-026,2024-10-13,111.7,75780.97,14.58,93.55,6.79,High,1.0,2.9,3.75,10.0,74185.48,EMERGENCY,0,,,NORMAL
VH-026,2024-10-14,230.62,76011.58,13.4,62.62,3.86,Medium,3.0,5.98,3.86,11.0,74185.48,EMERGENCY,0,,,NORMAL
VH-026,2024-10-15,177.13,76188.71,15.65,57.42,4.69,Medium,1.0,6.42,6.94,12.0,74185.48,EMERGENCY,0,,,NORMAL
VH-026,2024-10-16,154.68,76343.39,16.03,75.4,4.61,Medium,0.0,0.0,5.6,13.0,74185.48,EMERGENCY,0,,,NORMAL
VH-026,2024-10-17,185.43,76528.82,,71.17,5.05,Medium,0.0,0.0,6.33,14.0,74185.48,EMERGENCY,0,,MISSING_ENGINE_HOURS,NORMAL
VH-026,2024-10-18,124.78,76653.6,12.82,59.46,2.81,Low,0.0,0.0,5.09,15.0,76653.6,EMERGENCY,0,,,NORMAL
VH-026,2024-10-19,197.67,76851.27,14.09,67.5,8.66,High,0.0,0.0,6.19,1.0,76653.6,EMERGENCY,0,,,NORMAL
VH-026,2024-10-20,170.45,77021.72,15.69,45.15,5.81,Medium,0.0,0.0,6.29,2.0,76653.6,EMERGENCY,0,,,NORMAL
VH-026,2024-10-21,162.1,77183.82,10.19,46.34,2.28,Low,0.0,0.0,2.54,3.0,76653.6,EMERGENCY,0,,,NORMAL
VH-026,2024-10-22,148.62,77332.44,15.43,68.17,3.4,Medium,0.0,0.0,4.4,4.0,76653.6,EMERGENCY,0,,,NORMAL
VH-026,2024-10-23,213.45,77545.89,12.69,,4.21,Medium,0.0,0.0,8.64,5.0,76653.6,EMERGENCY,0,,MISSING_LOAD,NORMAL
VH-026,2024-10-24,175.44,77721.34,14.95,60.61,1.62,Low,1.0,3.71,4.69,6.0,76653.6,EMERGENCY,0,,,NORMAL
VH-026,2024-10-25,149.27,77870.61,18.01,70.35,4.7,Medium,0.0,0.0,6.27,7.0,76653.6,EMERGENCY,0,,,NORMAL
VH-026,2024-10-26,147.48,78018.09,12.15,88.05,3.17,Low,1.0,7.1,3.59,8.0,76653.6,EMERGENCY,0,,,NORMAL
VH-026,2024-10-27,136.25,78154.34,18.07,,10.0,Extreme,0.0,0.0,6.26,9.0,78154.34,EMERGENCY,0,,MISSING_LOAD,DISRUPTION
VH-026,2024-10-28,158.54,78312.88,14.13,74.63,5.66,Medium,0.0,0.0,6.48,1.0,78154.34,EMERGENCY,0,,,DISRUPTION
VH-026,2024-10-29,107.4,78420.28,18.96,100.0,8.5,High,1.0,3.18,7.02,2.0,78154.34,EMERGENCY,0,,,DISRUPTION
VH-026,2024-10-30,188.39,78608.67,17.72,61.97,8.7,High,0.0,0.0,5.3,3.0,78154.34,EMERGENCY,0,,,DISRUPTION
VH-026,2024-10-31,118.76,78727.43,20.2,81.71,6.47,Medium,3.0,3.41,4.44,4.0,78154.34,EMERGENCY,0,,,DISRUPTION
VH-026,2024-11-01,116.14,78843.58,18.64,100.0,6.41,Medium,1.0,1.49,7.27,5.0,78154.34,EMERGENCY,0,,,DISRUPTION
VH-026,2024-11-02,148.15,78991.73,19.08,86.09,6.94,High,0.0,0.0,6.13,6.0,78991.73,EMERGENCY,0,,,DISRUPTION
VH-026,2024-11-03,193.16,79184.89,23.92,91.27,6.14,Medium,2.0,6.59,7.33,1.0,78991.73,EMERGENCY,1,DRIVETRAIN,,DISRUPTION
VH-026,2024-11-04,157.0,79341.9,18.14,92.92,6.55,Medium,2.0,7.44,8.46,2.0,78991.73,EMERGENCY,0,,,DISRUPTION
VH-026,2024-11-05,175.13,79517.02,18.13,83.26,6.85,High,1.0,4.87,7.45,3.0,78991.73,EMERGENCY,1,BRAKE,,DISRUPTION
VH-026,2024-11-06,159.67,79676.69,16.74,94.92,4.41,Medium,4.0,5.53,7.97,4.0,78991.73,EMERGENCY,0,,,DISRUPTION
VH-026,2024-11-07,173.51,79850.2,,69.69,4.34,Medium,3.0,3.87,7.99,5.0,78991.73,EMERGENCY,0,,MISSING_ENGINE_HOURS,DISRUPTION
VH-026,2024-11-08,167.24,80017.44,20.93,70.93,8.11,High,1.0,4.61,5.23,6.0,78991.73,EMERGENCY,0,,,DISRUPTION
VH-026,2024-11-09,196.5,80213.94,16.93,71.61,9.31,High,1.0,3.66,7.73,7.0,78991.73,EMERGENCY,0,,,DISRUPTION
VH-026,2024-11-10,132.12,80346.05,18.07,83.5,4.22,Medium,3.0,4.53,5.39,8.0,78991.73,EMERGENCY,0,,,DISRUPTION
VH-026,2024-11-11,158.05,80504.1,16.12,97.55,5.8,Medium,4.0,2.01,4.19,9.0,78991.73,EMERGENCY,0,,,DISRUPTION
VH-026,2024-11-12,138.54,80642.65,19.17,90.02,7.33,High,,4.45,6.11,10.0,78991.73,EMERGENCY,0,,MISSING_FAULT_INFO,DISRUPTION
VH-026,2024-11-13,156.36,80799.0,18.62,76.73,8.26,High,,6.7,3.72,11.0,78991.73,EMERGENCY,0,,MISSING_FAULT_INFO,DISRUPTION
VH-026,2024-11-14,108.72,80907.72,17.79,81.79,7.68,High,3.0,6.72,6.9,12.0,78991.73,EMERGENCY,0,,,DISRUPTION
VH-026,2024-11-15,142.96,81050.69,23.37,90.29,6.86,High,3.0,6.73,7.14,13.0,78991.73,EMERGENCY,1,ENGINE,,DISRUPTION
VH-026,2024-11-16,205.17,81255.86,23.88,73.11,6.25,Medium,8.0,6.85,4.45,14.0,78991.73,EMERGENCY,0,,,DISRUPTION
VH-026,2024-11-17,130.09,81385.95,18.86,100.0,8.96,High,2.0,5.87,5.67,15.0,78991.73,EMERGENCY,0,,,DISRUPTION
VH-026,2024-11-18,132.09,81518.04,19.44,80.8,5.93,Medium,3.0,5.45,4.21,16.0,78991.73,EMERGENCY,0,,,DISRUPTION
VH-026,2024-11-19,126.48,81644.51,15.86,71.98,5.87,Medium,3.0,6.15,6.48,17.0,78991.73,EMERGENCY,0,,,DISRUPTION
VH-026,2024-11-20,108.4,81752.92,16.52,70.35,6.15,Medium,4.0,4.54,6.01,18.0,78991.73,EMERGENCY,0,,,DISRUPTION
VH-026,2024-11-21,217.82,81970.73,17.88,82.83,5.15,Medium,3.0,5.04,8.13,19.0,78991.73,EMERGENCY,0,,,DISRUPTION
VH-026,2024-11-22,197.05,82167.78,14.52,93.55,7.86,High,4.0,5.12,7.16,20.0,78991.73,EMERGENCY,0,,,DISRUPTION
VH-026,2024-11-23,214.63,82382.41,19.47,92.43,10.0,Extreme,7.0,7.61,3.4,21.0,78991.73,EMERGENCY,0,,,DISRUPTION
VH-026,2024-11-24,116.52,82498.93,12.82,80.8,6.64,Medium,5.0,5.12,5.8,22.0,78991.73,EMERGENCY,0,,,DISRUPTION
VH-026,2024-11-25,198.76,82697.68,18.49,100.0,7.06,High,1.0,6.95,6.13,23.0,78991.73,EMERGENCY,0,,,DISRUPTION
VH-026,2024-11-26,230.14,82927.82,13.84,29.28,6.69,High,0.0,0.0,2.82,24.0,78991.73,EMERGENCY,1,ENGINE,,NORMAL
VH-026,2024-11-27,175.31,83103.12,17.82,91.7,3.05,Low,1.0,7.31,8.52,25.0,78991.73,EMERGENCY,0,,,NORMAL
VH-026,2024-11-28,217.14,83320.26,13.16,66.18,4.09,Medium,2.0,6.85,3.83,26.0,78991.73,EMERGENCY,1,ENGINE,,NORMAL
VH-026,2024-11-29,103.94,83424.21,16.6,80.67,5.01,Medium,2.0,2.26,5.89,27.0,78991.73,EMERGENCY,0,,,NORMAL
VH-026,2024-11-30,196.85,83621.05,14.24,64.38,3.89,Medium,0.0,0.0,4.8,28.0,78991.73,EMERGENCY,0,,,NORMAL
VH-026,2024-12-01,165.69,83786.74,16.15,77.05,2.45,Low,3.0,2.81,3.44,29.0,78991.73,EMERGENCY,0,,,NORMAL
VH-026,2024-12-02,159.58,83946.32,15.83,,5.66,Medium,0.0,0.0,6.34,30.0,83946.32,MINOR,0,,MISSING_LOAD,NORMAL
VH-026,2024-12-03,246.25,84192.58,18.91,,3.1,Low,0.0,0.0,4.12,1.0,83946.32,MINOR,0,,MISSING_LOAD,NORMAL
VH-026,2024-12-04,206.83,84399.4,15.07,91.61,8.74,High,0.0,0.0,4.4,2.0,83946.32,MINOR,0,,,NORMAL
VH-026,2024-12-05,209.4,84608.8,12.94,66.72,3.23,Low,0.0,0.0,3.71,3.0,83946.32,MINOR,0,,,NORMAL
VH-026,2024-12-06,171.67,84780.47,13.22,53.35,3.8,Medium,1.0,6.07,4.51,4.0,83946.32,MINOR,0,,,NORMAL
VH-026,2024-12-07,158.17,84938.64,9.86,67.26,2.78,Low,1.0,1.74,7.9,5.0,83946.32,MINOR,0,,,NORMAL
VH-026,2024-12-08,180.35,85118.99,18.42,83.32,3.47,Medium,0.0,0.0,6.54,6.0,83946.32,MINOR,0,,,NORMAL
VH-026,2024-12-09,238.53,85357.52,12.9,92.09,6.62,Medium,0.0,0.0,9.22,7.0,83946.32,MINOR,0,,,NORMAL
VH-026,2024-12-10,230.29,85587.81,14.03,62.7,7.8,High,0.0,0.0,4.19,8.0,83946.32,MINOR,0,,,NORMAL
VH-026,2024-12-11,184.11,85771.92,,82.2,6.4,Medium,0.0,0.0,5.58,9.0,83946.32,MINOR,1,DRIVETRAIN,MISSING_ENGINE_HOURS,NORMAL
VH-026,2024-12-12,273.68,86045.6,16.54,96.87,1.11,Low,3.0,4.5,5.59,10.0,83946.32,MINOR,0,,,NORMAL
VH-026,2024-12-13,76.5,86122.1,18.55,,6.74,High,1.0,7.43,8.22,11.0,83946.32,MINOR,1,BRAKE,MISSING_LOAD,NORMAL
VH-026,2024-12-14,183.41,86305.51,16.33,95.95,6.18,Medium,2.0,6.92,4.6,12.0,83946.32,MINOR,0,,,NORMAL
VH-026,2024-12-15,217.88,86523.4,9.47,72.7,4.47,Medium,0.0,0.0,4.91,13.0,83946.32,MINOR,0,,,NORMAL
VH-026,2024-12-16,180.12,86703.51,8.48,56.17,2.68,Low,0.0,0.0,6.58,14.0,83946.32,MINOR,0,,,NORMAL
VH-026,2024-12-17,188.83,86892.34,13.14,62.09,4.96,Medium,1.0,5.59,7.97,15.0,83946.32,MINOR,0,,,NORMAL
VH-026,2024-12-18,226.45,87118.79,14.27,45.88,5.28,Medium,2.0,5.78,4.46,16.0,83946.32,MINOR,0,,,NORMAL
VH-026,2024-12-19,200.39,87319.18,,24.2,5.66,Medium,0.0,0.0,4.26,17.0,83946.32,MINOR,0,,MISSING_ENGINE_HOURS,NORMAL
VH-026,2024-12-20,190.11,87509.29,19.26,51.36,3.53,Medium,2.0,4.42,6.69,18.0,83946.32,MINOR,1,ENGINE,,NORMAL
VH-026,2024-12-21,93.0,87602.29,14.0,71.74,0.81,Low,0.0,0.0,4.37,19.0,83946.32,MINOR,0,,,NORMAL
VH-026,2024-12-22,147.97,87750.27,17.36,82.94,3.47,Medium,2.0,4.51,6.22,20.0,83946.32,MINOR,0,,,NORMAL
VH-026,2024-12-23,223.85,87974.12,13.81,46.24,6.9,High,1.0,4.17,3.67,21.0,83946.32,MINOR,0,,,NORMAL
VH-026,2024-12-24,157.26,88131.38,16.5,76.65,2.94,Low,0.0,0.0,5.48,22.0,83946.32,MINOR,0,,,NORMAL
VH-026,2024-12-25,264.55,88395.92,9.11,60.29,2.2,Low,0.0,0.0,6.64,23.0,83946.32,MINOR,0,,,NORMAL
VH-026,2024-12-26,234.41,88630.34,16.64,35.33,5.13,Medium,1.0,4.41,3.18,24.0,83946.32,MINOR,0,,,NORMAL
VH-026,2024-12-27,122.19,88752.53,16.51,53.29,5.46,Medium,3.0,6.16,5.83,25.0,83946.32,MINOR,0,,,NORMAL
VH-026,2024-12-28,161.79,88914.32,9.64,78.04,7.69,High,0.0,0.0,7.99,26.0,83946.32,MINOR,0,,,NORMAL
VH-026,2024-12-29,138.09,89052.41,13.54,,4.4,Medium,2.0,5.58,5.03,27.0,83946.32,MINOR,0,,MISSING_LOAD,NORMAL
VH-026,2024-12-30,130.35,88707.37670247076,17.44,83.55,2.6,Low,0.0,0.0,7.16,28.0,83946.32,MINOR,0,,INVALID_MILEAGE,NORMAL
VH-027,2024-01-01,135.67,16628.77,13.13,55.94,2.82,Low,1.0,5.42,5.69,4.0,15665.46,MAJOR,0,,,NORMAL
VH-027,2024-01-02,230.19,16858.96,16.0,58.78,3.63,Medium,0.0,0.0,5.07,5.0,15665.46,MAJOR,0,,,NORMAL
VH-027,2024-01-03,206.47,17065.43,,62.09,3.27,Low,1.0,2.72,6.2,6.0,15665.46,MAJOR,0,,MISSING_ENGINE_HOURS,NORMAL
VH-027,2024-01-04,197.77,17263.2,14.77,82.39,4.76,Medium,0.0,0.0,3.7,7.0,17263.2,EMERGENCY,0,,,NORMAL
VH-027,2024-01-05,202.23,17465.44,12.96,68.48,5.32,Medium,0.0,0.0,3.85,1.0,17263.2,EMERGENCY,0,,,NORMAL
VH-027,2024-01-06,135.26,17600.7,13.87,41.17,6.49,Medium,0.0,0.0,6.3,2.0,17263.2,EMERGENCY,0,,,NORMAL
VH-027,2024-01-07,204.41,17805.11,14.76,81.97,2.01,Low,0.0,0.0,5.0,3.0,17263.2,EMERGENCY,0,,,NORMAL
VH-027,2024-01-08,190.87,17995.98,11.48,61.37,2.12,Low,1.0,4.95,2.86,4.0,17263.2,EMERGENCY,0,,,NORMAL
VH-027,2024-01-09,144.7,18140.68,17.31,85.81,6.12,Medium,0.0,0.0,7.66,5.0,17263.2,EMERGENCY,0,,,NORMAL
VH-027,2024-01-10,143.03,18283.71,13.32,91.05,5.06,Medium,1.0,5.97,5.22,6.0,17263.2,EMERGENCY,0,,,NORMAL
VH-027,2024-01-11,148.4,18432.11,14.65,81.62,3.05,Low,0.0,0.0,5.51,7.0,17263.2,EMERGENCY,0,,,NORMAL
VH-027,2024-01-12,184.59,18616.7,15.05,69.17,7.7,High,0.0,0.0,4.63,8.0,18616.7,EMERGENCY,0,,,NORMAL
VH-027,2024-01-13,207.7,18824.41,16.59,77.28,3.07,Low,0.0,0.0,4.13,1.0,18616.7,EMERGENCY,0,,,NORMAL
VH-027,2024-01-14,174.84,18999.24,14.26,37.98,1.22,Low,0.0,0.0,4.74,2.0,18616.7,EMERGENCY,0,,,NORMAL
VH-027,2024-01-15,221.66,19220.9,11.34,70.46,6.2,Medium,2.0,3.77,2.69,3.0,18616.7,EMERGENCY,0,,,NORMAL
VH-027,2024-01-16,162.0,19382.9,18.27,76.71,6.34,Medium,1.0,5.32,4.1,4.0,18616.7,EMERGENCY,0,,,NORMAL
VH-027,2024-01-17,146.2,19529.1,16.95,42.3,5.73,Medium,0.0,0.0,3.03,5.0,18616.7,EMERGENCY,0,,,NORMAL
VH-027,2024-01-18,216.65,19745.75,19.73,58.64,6.68,High,0.0,0.0,3.83,6.0,18616.7,EMERGENCY,0,,,NORMAL
VH-027,2024-01-19,210.59,19956.34,5.96,59.62,4.47,Medium,0.0,0.0,4.11,7.0,18616.7,EMERGENCY,0,,,NORMAL
VH-027,2024-01-20,115.9,20072.24,12.68,75.76,2.77,Low,0.0,0.0,5.13,8.0,18616.7,EMERGENCY,0,,,NORMAL
VH-027,2024-01-21,235.65,20307.89,14.87,70.51,2.04,Low,0.0,0.0,6.67,9.0,18616.7,EMERGENCY,0,,,NORMAL
VH-027,2024-01-22,201.77,20509.66,17.21,74.57,3.41,Medium,0.0,0.0,4.38,10.0,18616.7,EMERGENCY,0,,,NORMAL
VH-027,2024-01-23,211.81,20721.48,13.21,,0.27,Low,1.0,1.71,3.02,11.0,18616.7,EMERGENCY,0,,MISSING_LOAD,NORMAL
VH-027,2024-01-24,165.83,20887.3,18.48,78.7,5.49,Medium,0.0,0.0,4.89,12.0,18616.7,EMERGENCY,0,,,NORMAL
VH-027,2024-01-25,109.33,20996.63,11.14,63.06,5.37,Medium,1.0,1.96,4.98,13.0,18616.7,EMERGENCY,0,,,NORMAL
VH-027,2024-01-26,240.41,21237.04,17.71,-2.464056458187553,3.79,Medium,1.0,3.73,5.11,14.0,18616.7,EMERGENCY,0,,INVALID_LOAD,NORMAL
VH-027,2024-01-27,238.11,21475.15,12.99,88.36,4.65,Medium,0.0,0.0,6.36,15.0,18616.7,EMERGENCY,0,,,NORMAL
VH-027,2024-01-28,155.57,21630.73,12.63,74.94,3.36,Medium,0.0,0.0,3.71,16.0,18616.7,EMERGENCY,0,,,NORMAL
VH-027,2024-01-29,112.48,21743.2,16.99,49.97,9.05,High,1.0,5.97,4.54,17.0,18616.7,EMERGENCY,0,,,NORMAL
VH-027,2024-01-30,153.26,21896.46,17.92,85.8,4.01,Medium,1.0,0.79,3.05,18.0,18616.7,EMERGENCY,0,,,NORMAL
VH-027,2024-01-31,177.41,22073.88,15.31,60.71,2.06,Low,1.0,6.15,5.86,19.0,18616.7,EMERGENCY,0,,,NORMAL
VH-027,2024-02-01,215.77,22289.65,13.34,77.03,6.32,Medium,0.0,0.0,7.75,20.0,18616.7,EMERGENCY,0,,,NORMAL
VH-027,2024-02-02,126.08,22415.73,13.96,48.16,3.2,Low,0.0,0.0,4.65,21.0,18616.7,EMERGENCY,0,,,NORMAL
VH-027,2024-02-03,109.29,22525.02,17.05,,3.51,Medium,0.0,0.0,4.97,22.0,18616.7,EMERGENCY,0,,MISSING_LOAD,NORMAL
VH-027,2024-02-04,232.46,22284.54524908581,11.5,75.65,7.06,High,0.0,0.0,4.58,23.0,18616.7,EMERGENCY,0,,INVALID_MILEAGE,NORMAL
VH-027,2024-02-05,246.18,23003.66,16.16,82.1,2.6,Low,2.0,4.02,6.8,24.0,18616.7,EMERGENCY,0,,,NORMAL
VH-027,2024-02-06,234.7,23238.37,11.56,49.02,3.88,Medium,1.0,7.01,2.87,25.0,18616.7,EMERGENCY,0,,,NORMAL
VH-027,2024-02-07,175.59,23413.95,15.92,72.21,3.88,Medium,0.0,0.0,5.69,26.0,18616.7,EMERGENCY,0,,,NORMAL
VH-027,2024-02-08,229.6,23643.55,13.07,55.37,3.13,Low,0.0,0.0,6.33,27.0,18616.7,EMERGENCY,0,,,NORMAL
VH-027,2024-02-09,169.15,23812.7,12.71,49.3,8.73,High,0.0,0.0,5.93,28.0,18616.7,EMERGENCY,0,,,NORMAL
VH-027,2024-02-10,186.0,23998.7,11.98,80.69,4.86,Medium,2.0,3.18,4.37,29.0,18616.7,EMERGENCY,0,,,NORMAL
VH-027,2024-02-11,167.95,24166.65,11.4,69.59,8.74,High,0.0,0.0,2.66,30.0,24166.65,MINOR,0,,,NORMAL
VH-027,2024-02-12,175.24,24341.89,13.07,81.43,3.3,Low,0.0,0.0,3.04,1.0,24166.65,MINOR,0,,,NORMAL
VH-027,2024-02-13,211.19,24553.08,,58.19,6.64,Medium,,0.0,3.64,2.0,24166.65,MINOR,1,DRIVETRAIN,"MISSING_ENGINE_HOURS,MISSING_FAULT_INFO",NORMAL
VH-027,2024-02-14,173.36,24726.44,14.42,36.04,4.26,Medium,1.0,5.75,4.29,3.0,24166.65,MINOR,0,,,NORMAL
VH-027,2024-02-15,197.06,24923.5,17.4,37.66,4.58,Medium,1.0,6.55,6.22,4.0,24166.65,MINOR,0,,,NORMAL
VH-027,2024-02-16,216.56,25140.06,7.6,58.43,4.22,Medium,1.0,2.49,6.42,5.0,24166.65,MINOR,0,,,NORMAL
VH-027,2024-02-17,186.81,25326.87,12.51,38.64,3.55,Medium,0.0,0.0,6.31,6.0,24166.65,MINOR,0,,,NORMAL
VH-027,2024-02-18,188.39,25515.26,10.69,72.61,6.41,Medium,0.0,0.0,6.59,7.0,24166.65,MINOR,0,,,NORMAL
VH-027,2024-02-19,183.72,25698.98,13.8,99.55,2.68,Low,0.0,0.0,1.53,8.0,24166.65,MINOR,0,,,NORMAL
